order_id,product_id,product_name,category,quantity,price,total_price,sale_date
ORD20251112014,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-12
ORD20251112015,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-12
ORD20251112016,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-12
ORD20251112016,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-12
ORD20251112017,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-12
ORD20251112017,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-12
ORD20251112017,P001,Coca-Cola 330ml,Beverages,2,1.5,3.0,2025-11-12
ORD20251112017,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-12
ORD20251112018,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-12
ORD20251112018,P002,Pepsi 330ml,Beverages,3,1.45,4.35,2025-11-12
ORD20251112019,P011,Chocolate Bar,Snacks,2,1.8,3.6,2025-11-12
ORD20251112020,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-12
ORD20251112021,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-12
ORD20251112021,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-12
ORD20251112021,P007,Milk 1L,Dairy,1,2.2,2.2,2025-11-12
ORD20251112021,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-12
ORD20251112022,P012,Toothpaste,Personal Care,1,3.2,3.2,2025-11-12
ORD20251112022,P006,Croissant,Bakery,1,1.8,1.8,2025-11-12
ORD20251112022,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-12
ORD20251112022,P002,Pepsi 330ml,Beverages,1,1.45,1.45,2025-11-12
ORD20251112023,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-12
ORD20251112023,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-12
ORD20251112023,P009,Eggs 12pcs,Dairy,1,4.0,4.0,2025-11-12
ORD20251112024,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-12
ORD20251112024,P009,Eggs 12pcs,Dairy,3,4.0,12.0,2025-11-12
ORD20251112025,P001,Coca-Cola 330ml,Beverages,3,1.5,4.5,2025-11-12
ORD20251112025,P009,Eggs 12pcs,Dairy,3,4.0,12.0,2025-11-12
ORD20251112025,P015,Bananas 1kg,Fruits,2,1.5,3.0,2025-11-12
ORD20251112025,P009,Eggs 12pcs,Dairy,2,4.0,8.0,2025-11-12
ORD20251112026,P001,Coca-Cola 330ml,Beverages,2,1.5,3.0,2025-11-12
ORD20251112027,P006,Croissant,Bakery,2,1.8,3.6,2025-11-12
ORD20251112027,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-12
ORD20251112027,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-12
ORD20251112027,P007,Milk 1L,Dairy,1,2.2,2.2,2025-11-12
ORD20251112028,P011,Chocolate Bar,Snacks,1,1.8,1.8,2025-11-12
ORD20251112028,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-12
ORD20251112028,P006,Croissant,Bakery,1,1.8,1.8,2025-11-12
ORD20251112028,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-12
